CountyFIPS,NatWalkInd,DIABETES_AdjPrev,OBESITY_AdjPrev,HIGHCHOL_AdjPrev,CHD_AdjPrev,BPHIGH_AdjPrev
48403,4.2833333333,12.1,38.6,33.5,7.2,35.6
48405,4.45833333325,14.8,42.8,32.9,7.9,37.0
48407,3.4666666665999997,12.5,38.2,32.8,7.0,34.6
48409,7.070370370288889,14.6,43.3,32.7,6.7,33.0
48411,7.800000000599999,12.5,39.4,33.2,6.7,33.4
48413,5.1111111110000005,14.0,39.7,32.2,6.7,30.6
48415,7.440476190285715,13.7,39.1,32.7,6.9,33.4
48417,6.75,10.6,38.1,31.8,6.2,30.0
48419,4.8083333333,14.2,40.9,33.3,7.2,37.0
48421,7.4166666685,12.5,37.9,32.8,6.5,31.2
48423,7.169230769338461,12.4,39.7,33.2,6.5,34.5
48425,6.466666666,9.8,33.2,32.2,5.5,30.1
48427,5.391891891864865,21.2,47.8,34.5,8.5,36.5
48429,7.2499999996,12.8,38.8,33.0,7.1,33.1
48431,6.666666667,11.4,36.7,32.0,5.9,30.2
48433,6.5,12.4,38.6,32.5,6.9,32.7
48435,5.33333333325,15.8,41.6,33.0,7.3,32.3
48437,5.81250000025,15.5,42.8,34.0,7.7,37.2
48439,9.585952987894649,12.4,37.7,34.7,5.8,32.5
48441,7.719827586224138,12.3,36.5,31.7,6.4,32.8
48443,4.666666667,11.6,35.8,33.3,5.3,33.3
48445,6.692307691769231,16.4,42.8,33.9,7.8,35.5
48447,5.25,11.5,37.9,32.5,6.7,32.6
48449,6.1287878787727275,14.4,40.2,33.6,7.2,34.8
48451,7.7113402060824745,13.2,37.6,32.2,6.8,32.0
48453,11.516379310458621,11.6,29.4,31.9,5.7,27.6
48455,4.619047619142857,12.3,38.9,32.7,7.0,35.5
48457,3.781250000125,12.5,40.3,33.2,7.3,35.2
48459,4.71604938262963,12.6,40.5,32.1,7.3,34.0
48461,7.111111111,15.5,41.6,32.8,7.5,32.0
48463,6.935185185222222,15.6,41.6,33.3,7.0,32.0
48465,7.66176470582353,17.1,42.1,33.4,7.3,33.2
48467,4.68018018018919,11.4,36.1,33.4,6.7,32.4
48469,7.310256410107693,13.6,39.1,33.3,6.6,32.9
48471,5.526315789473684,14.3,42.2,33.1,7.6,37.4
48473,5.526315789631579,13.1,41.5,32.0,6.4,33.2
48475,8.4333333327,14.5,40.8,33.6,6.7,33.7
48477,6.972222222375,11.7,37.1,30.8,6.1,33.4
48479,8.338061465567376,16.3,41.5,35.2,6.4,32.1
48481,6.809523809514285,13.9,41.4,33.3,6.6,33.7
48483,7.1333333334,12.9,39.8,33.2,7.1,33.8
48485,7.501572326858491,12.7,38.9,33.2,6.7,36.1
48487,7.444444445083334,15.0,41.4,33.5,7.9,35.9
48489,5.9166666666875,19.8,48.8,34.9,8.1,37.0
48491,7.608367626888889,10.0,29.6,32.4,5.2,29.4
48493,4.356321839103448,12.5,42.1,32.2,6.1,30.5
48495,7.870370370444444,14.4,39.5,33.2,6.5,31.8
48497,5.6190476190571435,11.4,40.4,32.9,6.5,30.8
48499,5.434523809535714,11.0,35.9,32.5,6.4,32.5
48501,7.1111111105,15.6,40.7,32.7,7.3,31.6
48503,7.11764705917647,11.9,38.7,32.2,6.8,32.2
48505,6.592592592111112,21.5,46.1,34.1,9.1,35.3
48507,7.037037036777779,20.1,47.7,35.0,8.1,37.0
49001,7.5277777771666665,9.4,32.5,29.2,5.6,27.8
49003,8.824999999975,9.1,32.0,30.3,5.3,29.5
49005,7.499999999857143,9.5,35.0,28.9,5.7,28.7
49007,7.0357142852142855,10.9,35.0,31.7,6.2,29.7
49009,7.166666667,9.6,33.8,28.7,6.0,27.4
49011,11.507526881690321,9.2,30.2,30.1,4.7,26.6
49013,5.98611111075,10.2,33.0,27.2,6.2,29.0
49015,5.870370370333333,10.3,34.5,28.9,6.2,29.3
49017,7.2083333325000005,9.9,36.3,29.1,5.7,28.5
49019,7.7380952380000005,10.3,30.9,28.9,6.1,29.2
49021,7.913580247037037,9.7,33.3,30.0,5.6,30.9
49023,7.5476190469999995,9.4,34.4,29.1,5.7,28.9
49025,6.238095237571429,9.4,36.3,29.1,5.7,27.4
49027,5.954545454545454,10.1,35.4,29.0,5.9,27.0
49029,5.666666666599999,8.3,31.8,28.4,5.2,24.9
49031,5.583333333,12.1,35.5,29.5,7.4,31.2
49033,6.833333333,9.2,33.1,28.6,5.4,28.4
49035,13.34286492375817,9.4,32.8,28.9,5.1,26.6
49037,6.772727272181819,13.5,37.3,25.6,7.3,33.1
49039,6.666666666578947,10.1,32.9,28.4,6.1,29.2
49041,6.854166666625,9.8,35.1,31.4,6.0,28.6
49043,7.083333333111111,7.6,23.1,27.6,4.6,22.6
49045,9.06770833334375,9.9,39.0,27.6,5.4,29.4
49047,6.4912280698947376,10.3,34.5,26.4,5.9,31.7
49049,10.85748792277971,8.6,30.7,29.2,5.0,25.6
49051,7.933333333600001,7.7,25.8,26.5,4.7,24.1
49053,7.906432748403509,8.6,29.1,29.3,5.1,27.5
49055,6.583333333500001,9.6,33.2,28.1,5.8,28.8
49057,11.463218390703448,9.9,34.4,29.4,5.3,29.0
50001,7.950000000166667,6.2,26.4,26.1,4.8,22.8
50003,8.580952380857143,7.1,28.3,26.8,5.3,26.4
50005,7.307692307461538,8.1,29.7,25.0,5.7,26.4
50007,10.67166666683,6.6,24.5,24.5,5.6,23.4
50009,5.999999999666667,7.8,32.7,26.2,6.3,28.1
50011,8.004504504513514,7.3,31.1,27.4,5.4,29.2
50013,6.125,6.5,27.1,24.6,5.2,25.0
50015,7.733333333066667,6.8,25.4,24.6,5.7,24.1
50017,6.108695652173913,6.5,26.7,26.5,5.1,25.1
50019,6.891025641038462,7.6,32.9,25.6,6.1,27.3
50021,9.097222222716665,6.8,30.7,25.3,5.5,27.6
50023,9.556603773792453,6.6,26.8,28.0,5.4,24.1
50025,7.968750000083333,6.4,26.0,23.4,5.2,25.7
50027,7.612121212254546,6.3,25.6,26.7,4.9,27.3
51001,4.868686868636364,13.6,44.0,32.4,6.6,36.9
51003,7.969696969515152,9.3,31.7,32.0,4.9,28.1
51005,6.9555555555333335,11.3,40.9,33.6,6.3,33.5
51007,3.925925925777778,12.4,43.0,33.4,6.2,33.7
51009,6.428571428904762,12.0,36.1,32.6,6.3,34.4
51011,4.7222222225,12.3,42.4,32.6,6.4,34.3
51013,14.104051565154696,9.7,25.9,33.4,4.9,26.7
51015,4.506410256403846,10.4,37.8,31.3,5.9,32.7
51017,4.2,12.7,40.8,33.7,7.2,35.2
51019,5.0763888887708335,9.8,35.2,31.9,5.5,30.1
51021,3.9166666665,10.5,39.5,33.7,6.1,33.0
51023,5.104166666625,10.0,35.7,33.4,5.7,29.5
51025,4.411111111133334,15.4,45.3,32.7,6.6,40.3
51027,4.47916666675,13.7,44.6,34.8,7.7,37.4
51029,4.257575757545454,13.9,41.3,33.4,6.7,38.9
51031,6.499999999837838,11.4,42.5,34.9,5.8,31.4
51033,4.72222222211111,12.4,41.6,31.9,6.1,33.2
51035,4.621212121181818,11.1,38.9,32.2,6.5,32.2
51036,4.472222222,14.3,41.9,32.3,6.2,38.4
51037,4.3166666667,14.0,40.7,33.0,7.0,36.3
51041,7.071428571357142,10.9,37.7,32.6,5.0,33.1
51043,5.666666666727273,9.7,34.1,32.0,5.3,29.9
51045,5.055555555666667,10.7,36.2,33.1,6.2,31.4
51047,6.09999999995,11.6,38.2,33.2,5.8,32.8
51049,4.2291666665,12.3,38.6,33.2,5.9,33.5
51051,4.6249999999375,12.2,42.9,34.6,7.2,36.2
51053,4.45,12.6,38.2,33.6,6.0,34.9
51057,5.129629629555556,14.7,39.0,34.1,6.7,38.4
51059,11.851823317941447,9.7,27.0,33.5,4.4,25.9
51061,6.115740740722222,9.7,33.4,30.9,5.1,29.0
51063,5.354166666625,10.4,36.8,32.1,5.9,31.0
51065,5.102564102538461,10.7,38.7,32.1,5.5,31.7
51067,5.03645833334375,10.9,33.5,33.3,6.2,33.4
51069,5.260869565173913,11.0,37.6,31.6,5.7,32.0
51071,5.7888888890666665,10.8,36.9,32.6,6.1,31.6
51073,6.006944444458333,10.3,36.6,31.4,5.6,30.6
51075,4.869047618928571,9.7,31.7,30.8,5.0,29.5
51077,4.392156862764706,13.2,42.4,32.7,7.5,34.7
51079,5.3333333333,10.6,36.8,33.1,5.7,31.8
51081,3.9722222221666663,15.8,46.2,33.6,6.7,42.4
51083,4.462365591290323,14.2,43.1,34.8,6.7,38.1
51085,6.127272727218181,10.4,38.1,31.0,5.3,27.8
51087,9.506822612175439,11.3,35.1,35.5,5.3,33.9
51089,5.178861788634147,14.0,43.4,34.3,7.0,35.2
51091,4.833333333333333,9.5,33.8,32.9,5.6,30.9
51093,5.409722222458334,11.6,38.9,31.6,5.7,32.4
51095,6.9259259258888894,9.8,33.8,29.4,5.3,28.9
51097,4.7333333334,13.1,41.8,32.1,6.5,35.0
51099,5.287878787909091,10.9,35.2,31.6,5.6,32.2
51101,5.2999999996,11.8,38.5,32.8,5.9,32.1
51103,5.576923076923077,12.0,40.6,33.3,5.6,34.1
51105,4.090277777708333,12.9,40.5,36.3,7.5,38.4
51107,7.858895705392638,9.7,28.6,34.0,4.5,25.9
51109,4.568627450882353,10.5,38.9,32.0,5.6,31.0
51111,4.925925926000001,14.4,42.7,32.8,7.0,38.4
51113,5.000000000142857,10.7,37.0,32.6,6.0,33.5
51115,4.6249999998749995,10.2,33.3,31.6,5.6,31.2
51117,5.8809523809642865,13.3,41.4,32.5,6.5,36.9
51119,5.54166666675,11.5,40.1,33.9,6.1,34.0
51121,9.566091953827588,11.4,35.8,31.6,6.3,30.3
51125,5.277777777916667,10.5,34.8,32.5,5.7,31.3
51127,5.5333333334,9.8,37.2,32.2,5.0,30.6
51131,5.679487179384615,12.7,41.8,32.4,6.0,34.8
51133,5.282051282076923,11.7,38.8,32.1,5.9,33.5
51135,5.45833333325,14.8,44.4,33.5,7.0,39.2
51137,5.3125000001875,11.0,36.8,31.8,5.7,31.6
51139,5.269841269857143,11.1,40.2,32.7,6.4,32.7
51141,4.421568627470588,11.9,40.8,34.7,6.8,33.1
51143,4.018939393954546,13.7,43.9,32.8,6.8,36.5
51145,5.249999999928571,9.5,35.8,32.2,5.3,31.0
51147,5.321428571428571,13.7,43.0,31.9,6.3,37.8
51149,5.142857142761905,13.1,41.2,33.9,6.5,34.7
51153,8.62101449292174,11.5,33.1,31.9,5.1,31.1
51155,5.7499999998749995,10.5,35.6,32.9,6.3,32.3
51157,5.6666666668,10.7,36.1,31.9,5.7,29.1
51159,4.8055555555,14.2,38.6,32.1,7.3,37.0
51161,7.280864197962963,9.7,34.2,31.6,5.4,31.4
51163,4.703703703833333,10.6,31.8,32.0,6.1,31.1
51165,4.822695035553192,10.1,34.9,32.7,5.6,32.1
51167,4.375000000142857,12.3,39.4,33.5,7.1,35.4
51169,4.15,12.1,38.6,33.4,7.1,35.0
51171,5.198717948653846,11.4,37.9,32.3,6.3,32.4
51173,5.226190476321428,12.4,40.7,34.5,7.3,34.7
51175,3.8333333334,12.1,42.4,32.4,5.7,36.0
51177,6.126760563380282,11.6,38.3,34.0,5.4,32.3
51179,6.352150537725806,11.0,37.0,33.2,5.0,31.8
51181,3.0714285715714285,13.2,39.4,32.7,6.0,37.2
51183,5.2424242423636365,14.8,44.0,32.1,6.4,40.7
51185,5.537037037,12.1,40.7,33.5,6.7,34.1
51187,6.9074074074814815,11.2,38.1,32.6,6.2,31.5
51191,5.1952380952285715,10.9,37.2,35.1,6.4,33.7
51193,5.7500000001875,13.6,41.7,32.3,6.8,35.2
51195,5.511904762,12.8,41.7,32.5,7.3,34.7
51197,5.986111111124999,10.7,38.4,33.9,6.1,34.6
51199,6.227642276512195,9.8,33.7,31.4,5.0,28.7
51510,14.511006289311322,10.3,29.5,30.7,4.6,29.8
51520,8.858974358769231,12.0,41.3,32.9,6.9,34.4
51530,12.000000001166667,12.5,40.1,32.8,7.0,34.3
51540,14.238738738837839,12.3,35.2,32.8,6.2,33.4
51550,9.545081967303279,12.4,41.2,31.3,5.5,31.8
51570,8.409090909454546,11.1,39.1,32.6,5.6,32.0
51580,12.976190477142856,11.9,38.8,33.2,6.1,35.1
51590,7.602564102307692,16.4,45.7,33.4,7.1,41.2
51595,7.880952380857143,16.9,47.1,33.0,6.8,44.2
51600,15.66666666647059,10.9,32.2,32.6,5.0,28.1
51610,15.81249999875,8.6,30.1,32.1,4.3,26.3
51620,7.277777777833333,15.1,46.9,32.3,6.4,39.9
51630,9.437500001125,12.9,38.2,30.7,6.1,32.4
51640,8.624999999125,13.8,41.1,33.7,7.4,34.9
51650,11.454081632816328,13.4,42.2,32.2,5.5,38.4
51660,14.648148147407406,13.9,40.4,34.5,6.8,35.6
51670,7.539215685941176,16.2,45.9,33.1,7.1,39.1
51678,14.6666666645,10.4,35.1,32.8,5.5,32.3
51680,13.741496598775509,12.3,39.5,32.6,5.8,36.5
51683,13.166666667320001,12.3,35.1,32.2,5.4,31.5
51685,12.062500001625,14.0,37.4,32.7,5.8,32.5
51690,7.066666666466667,15.5,44.5,33.7,6.7,41.6
51700,10.968503937228347,13.1,40.6,33.5,5.8,37.5
51710,13.12169312168783,13.9,40.0,30.4,6.0,35.2
51720,9.2083333325,13.4,41.8,34.1,7.4,35.0
51730,7.8035714285,16.7,46.5,32.7,6.1,44.9
51735,5.318181818272727,8.8,33.2,31.4,5.0,27.7
51740,12.158333333575,14.6,45.2,30.7,6.2,39.8
51750,11.651515150545453,12.1,38.1,33.4,6.6,35.1
51760,13.591097308304349,14.1,35.8,30.7,6.0,35.1
51770,13.004385964960527,13.4,36.4,33.6,6.3,35.8
51775,10.583333333199999,10.3,35.2,35.3,5.4,34.2
51790,8.550000000299999,11.3,39.9,31.8,6.1,31.3
51800,6.013333333253334,12.2,41.5,32.9,5.6,35.5
51810,10.845474613781457,11.0,32.9,34.9,5.0,28.5
51820,8.078431372529412,11.7,38.1,32.9,6.1,33.6
51830,10.444444444444445,11.9,37.7,32.8,5.9,33.2
51840,9.659722222916667,12.3,37.9,32.9,6.0,33.1
53001,7.855555555533333,12.3,38.3,28.5,6.8,31.2
53003,6.769841269809524,9.1,34.8,28.4,5.7,29.7
53005,10.482968369905109,9.3,40.0,31.5,5.3,27.4
53007,10.206060606145455,9.1,28.8,28.2,5.4,27.0
53009,8.639393939436363,8.3,34.5,28.7,5.5,29.1
53011,10.582738095314285,8.7,32.6,27.2,4.7,26.9
53013,5.3,8.5,38.3,28.4,5.7,28.3
53015,8.938202247044945,9.6,39.0,28.7,5.8,28.8
53017,9.706896552068965,9.8,37.8,28.1,5.7,28.3
53019,4.8571428569999995,10.7,36.1,28.8,6.7,30.6
53021,10.397959183510203,11.8,39.7,29.2,6.3,28.6
53023,5.611111111,9.2,36.6,30.3,5.5,30.2
53025,6.815217391478262,11.0,42.0,29.6,6.3,31.3
53027,10.134408602145163,9.8,36.5,31.1,6.1,32.1
53029,9.020467836421052,7.9,33.7,29.0,5.0,26.4
53031,9.493827160962963,7.6,26.1,27.9,5.1,26.8
53033,12.875175808873417,7.3,22.8,29.8,4.3,25.4
53035,9.130081300810975,7.9,31.4,28.2,5.0,27.7
53037,7.02666666664,8.5,31.0,27.2,5.6,28.5
53039,5.640350876947369,9.4,32.5,26.8,6.1,27.3
53041,6.099462365596774,9.5,40.6,29.7,5.8,30.5
53043,7.5,8.9,34.9,26.9,5.9,25.7
53045,6.445578231326531,9.1,37.7,28.0,5.9,29.0
53047,5.678030302977273,10.9,38.6,29.5,6.7,30.1
53049,8.0499999997,9.9,36.5,28.9,5.9,30.9
53051,4.4404761905,8.6,32.8,28.1,5.8,28.6
53053,10.367559523812501,9.2,35.8,29.8,5.3,29.0
53055,6.369047619214285,7.5,25.9,26.6,5.2,23.2
53057,6.932926829231707,8.4,36.8,27.6,5.3,27.6
53059,6.0500000003,8.5,35.8,27.3,5.6,27.9
53061,10.613772455291418,9.4,32.9,30.7,4.9,25.9
53063,11.837474120043478,9.2,34.0,29.5,5.4,28.3
53065,5.024509804029412,9.0,32.2,27.3,5.9,28.1
53067,9.316770186440994,9.0,33.6,29.0,4.7,28.7
53069,4.5333333334,8.9,40.3,31.0,5.8,28.0
53071,8.914728682046512,9.6,32.7,27.4,5.7,26.6
53073,7.2696078432745095,8.8,28.2,28.5,5.5,28.5
53075,6.368686868848485,10.9,31.2,26.6,6.3,30.3
53077,7.70581655462416,12.0,42.0,29.2,6.4,30.7
54001,5.1041666666875,13.4,40.8,33.8,7.6,39.2
54003,6.8666666667846155,12.2,40.3,32.3,6.7,37.1
54005,4.911764706117647,13.6,41.5,35.6,8.1,38.5
54007,4.743589743538461,13.4,39.5,34.7,7.9,38.5
54009,5.969696969863636,12.3,39.8,32.3,7.0,35.5
54011,8.21341463385366,13.4,41.8,31.8,7.6,37.3
54013,4.5555555555,14.5,44.7,34.6,8.6,40.1
54015,3.791666666625,14.2,42.5,35.9,8.2,38.1
54017,4.8125,12.9,43.3,33.8,7.7,37.0
54019,5.6495726495128205,14.3,39.4,34.3,8.1,38.0
54021,3.6481481482222224,13.2,40.3,35.3,7.5,39.4
54023,5.5666666667,13.0,41.1,33.7,7.7,35.7
54025,5.736559139967742,13.1,42.8,32.2,7.5,35.0
54027,5.39583333325,13.4,42.0,32.6,7.9,35.3
54029,6.204301075096774,12.6,45.1,31.7,7.1,35.5
54031,5.652777777833333,13.9,42.9,32.4,7.8,36.6
54033,7.488095238500001,12.6,40.4,35.2,7.3,36.5
54035,5.014492753652174,12.2,37.1,35.4,7.1,36.8
54037,6.30208333340625,11.5,34.8,30.2,6.1,32.7
54039,7.313840155941521,12.6,40.3,36.1,7.3,36.4
54041,5.411111111066666,12.8,40.5,34.4,7.6,37.6
54043,4.142857142666666,14.4,44.7,35.7,8.5,39.6
54045,4.978494623580645,14.4,41.0,35.2,8.5,41.0
54047,3.697530864185185,17.1,44.3,36.1,9.5,41.6
54049,7.0056497177627115,12.8,39.8,31.8,7.3,35.7
54051,6.621212121242424,12.2,42.3,32.8,7.2,36.2
54053,5.015151515318181,12.6,44.3,35.3,7.2,38.1
54055,6.659863945632654,12.5,42.5,32.5,7.1,39.8
54057,6.76666666635,11.9,43.1,31.4,6.8,35.9
54059,4.29333333332,14.9,41.1,36.0,8.7,42.1
54061,7.2716666665,12.1,36.7,31.7,6.8,35.3
54063,3.9583333333333335,12.7,40.8,34.4,7.3,36.6
54065,5.871794871461538,11.5,38.5,32.8,6.7,35.9
54067,5.309523809571429,12.9,39.4,31.7,7.5,36.9
54069,8.250000000083334,11.0,38.1,32.7,6.4,34.3
54071,4.249999999875,12.7,38.5,35.1,7.4,37.4
54073,6.119047619,12.4,41.3,34.2,7.3,36.0
54075,5.018518518666666,14.1,44.1,33.5,8.2,38.8
54077,5.080808080909091,13.3,41.0,32.5,7.8,36.6
54079,6.551282051384616,11.3,38.1,33.7,6.5,36.5
54081,6.511695906385965,13.5,39.6,35.7,7.7,39.2
54083,5.962962962962963,12.8,41.3,32.6,7.5,37.5
54085,4.7666666665,14.4,40.8,34.0,8.3,37.8
54087,3.843750000125,13.9,39.8,34.6,8.3,38.4
54089,4.694444444166667,13.7,42.8,33.8,7.8,36.9
54091,5.2142857144761905,13.1,40.3,34.6,7.8,36.9
54093,5.70833333325,11.3,37.9,33.0,6.7,34.0
54095,4.9666666663,12.5,41.7,34.0,7.1,36.5
54097,6.298245614105263,13.5,41.2,32.6,8.0,39.3
54099,5.250000000138889,13.5,45.6,34.8,7.5,38.7
54101,4.619047619,13.4,37.9,34.9,8.2,39.3
54103,6.648148148388889,12.7,37.1,32.6,7.5,37.4
54105,3.58333333325,13.9,41.5,34.2,8.4,38.8
54107,7.243961352594202,12.1,38.1,33.1,7.1,36.1
54109,5.131578947368421,14.9,46.0,35.7,8.7,42.1
55001,4.731481481444444,10.1,38.6,31.0,6.5,30.1
55003,6.796296296055555,10.5,38.0,30.7,6.8,30.8
55005,6.0916666666,9.3,39.4,29.1,6.4,29.1
55007,5.928571428785714,8.8,37.5,29.4,5.8,29.2
55009,7.276162790686047,8.9,36.6,30.1,5.4,26.5
55011,5.025641025461539,8.5,40.1,30.1,5.8,27.9
55013,5.538461538538462,9.7,43.1,29.3,6.3,29.9
55015,6.373737373636364,8.0,39.7,30.3,5.1,25.1
55017,6.518115942,8.4,40.0,31.2,5.7,29.2
55019,5.212643678275862,9.2,43.1,30.2,6.3,28.6
55021,5.977272727340909,8.6,38.7,27.8,5.5,28.1
55023,6.4166666664375,9.6,39.1,30.3,6.5,30.4
55025,11.317204301087097,8.2,31.6,28.2,5.0,25.4
55027,6.422885572179105,9.7,40.5,30.6,6.1,26.9
55029,6.209876543111111,8.6,37.2,29.4,5.6,27.3
55031,10.718253967809524,8.5,40.4,29.3,5.6,27.5
55033,5.7944444446,9.4,41.0,29.0,6.2,29.2
55035,7.657004830797102,8.6,35.8,30.7,5.5,27.6
55037,4.666666666599999,9.5,40.1,30.0,6.4,28.5
55039,6.976744186220929,9.0,41.7,30.1,5.9,27.0
55041,5.65,10.1,42.3,30.0,6.7,30.3
55043,6.217391304326087,9.8,40.5,28.5,6.6,29.2
55045,6.71875000028125,8.5,40.2,30.0,5.7,27.2
55047,6.34166666655,10.2,41.3,30.6,7.1,28.9
55049,5.27500000005,8.2,39.4,29.0,5.5,27.5
55051,5.7708333335,8.8,37.2,30.1,6.1,29.3
55053,5.1666666668125,9.5,44.5,29.7,6.2,30.1
55055,7.028735632293103,8.3,39.6,28.4,5.3,27.7
55057,5.645833333333333,10.1,39.6,30.0,6.7,29.9
55059,8.0859374999375,10.2,43.2,29.6,5.8,28.0
55061,5.277777777944444,8.4,39.6,29.5,5.6,26.8
55063,11.95930232527907,8.6,34.6,27.5,5.5,27.3
55065,5.58333333325,9.0,39.5,29.2,6.1,28.6
55067,5.6349206347619045,9.1,39.7,28.6,6.0,29.6
55069,6.032051281923078,9.0,40.3,28.9,6.1,28.7
55071,6.76666666664,8.7,43.5,30.2,5.8,28.1
55073,6.7071197410000005,8.3,35.9,29.9,5.7,28.1
55075,5.9880952380000005,9.6,41.3,29.9,6.6,28.1
55077,4.833333333214285,9.9,40.9,29.0,6.8,28.8
55078,5.5,14.1,43.4,28.7,7.6,32.4
55079,13.610981761727592,11.1,39.4,29.9,5.7,33.2
55081,6.319047619171428,9.2,38.7,29.9,6.0,27.7
55083,5.281609195344828,9.6,39.9,30.4,6.3,28.4
55085,6.346491228157895,8.3,38.5,30.5,5.4,28.7
55087,7.678117048450382,8.8,39.5,29.5,5.6,27.0
55089,7.303278688754099,7.4,34.0,29.5,4.9,25.8
55091,6.083333333166667,8.7,39.3,29.3,5.8,26.1
55093,6.160256410346154,8.6,34.7,28.8,5.7,27.0
55095,5.71875000003125,9.0,40.0,29.6,6.0,27.1
55097,6.717948718115385,8.5,36.0,30.0,5.7,27.6
55099,5.186274509764706,9.2,42.1,29.9,6.2,29.4
55101,10.74151696588024,10.2,40.0,31.4,5.7,28.1
55103,5.3333333334374995,9.4,41.8,29.3,6.3,28.2
55105,10.55367231638983,9.1,38.1,27.5,5.6,28.8
55107,5.511111111266667,9.4,36.8,30.9,6.5,30.4
55109,6.452898550826086,7.3,33.6,28.4,5.3,27.0
55111,6.478070175236843,9.2,39.6,30.2,6.1,28.3
55113,5.52777777788889,9.2,41.1,28.0,6.0,29.7
55115,5.988888889166666,9.2,45.0,29.7,6.1,28.0
55117,7.2156862743676475,8.5,40.5,28.1,5.6,27.3
55119,4.833333333352941,9.4,40.7,30.5,6.3,29.3
55121,6.0454545455454545,8.9,39.1,30.3,5.5,27.2
55123,5.179487179384615,9.1,40.4,29.6,6.1,29.1
55125,6.77083333325,9.0,35.1,29.4,6.1,28.6
55127,6.457364341232559,8.3,33.3,30.1,5.4,26.5
55129,5.755555555533333,8.8,35.7,30.0,5.8,28.5
55131,6.773092369481927,7.8,37.1,29.3,5.3,26.2
55133,8.675585284274247,7.4,32.0,30.9,4.9,25.5
55135,5.979674796853659,8.5,36.7,30.6,5.7,28.7
55137,4.952380952428571,9.8,41.8,31.1,6.4,29.6
55139,9.7620865140229,8.7,39.6,30.2,5.5,27.6
55141,7.039351851777777,9.0,40.9,28.8,6.1,29.4
56001,7.8333333334285715,9.4,35.0,28.3,5.9,26.3
56003,6.722222222666667,8.9,34.7,27.6,5.8,28.3
56005,7.33333333348,8.7,35.0,26.5,5.8,28.0
56007,6.6555555558,9.9,36.2,29.0,6.2,27.8
56009,6.939393939636363,9.4,37.0,26.4,6.1,28.2
56011,5.2333333334,8.5,31.2,27.3,5.6,26.7
56013,6.763440860225807,9.8,37.9,28.1,5.9,29.4
56015,6.305555555583333,8.7,34.7,28.4,5.6,28.9
56017,7.0,9.5,38.8,27.5,6.1,28.8
56019,7.2333333334,8.7,31.2,28.1,5.7,29.0
56021,7.8840579708695655,8.5,34.3,26.2,5.3,26.6
56023,6.282051282076923,8.3,31.6,28.2,5.5,26.4
56025,8.940972221916667,9.4,37.8,27.6,5.7,27.1
56027,6.777777777666667,10.3,36.9,27.9,6.6,29.6
56029,7.793650793523809,7.7,33.2,27.1,5.3,25.9
56031,7.0,9.3,32.4,27.2,6.0,28.4
56033,7.746031746190477,7.9,31.6,26.7,5.2,26.1
56035,6.45833333325,8.1,29.9,27.4,5.4,25.0
56037,7.210784313558824,9.4,36.3,28.6,5.7,28.7
56039,7.833333333071429,7.1,22.2,26.9,4.6,24.1
56041,6.979166666375,9.0,35.5,28.1,5.9,27.9
56043,7.8124999995,9.4,39.1,27.8,6.0,27.1
56045,6.3666666666,9.6,35.0,26.8,5.9,27.9
